rna_id	model_tool	structure_file	confidence	energy	source_version	fetch_date
URS00004AF715_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004AF715_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004AFF8D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004AFF8D_9606.dbn		-0.50	ViennaRNA:2.7.2	2026-04-12
URS00004B1322_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004B1322_9606.dbn		-2.70	ViennaRNA:2.7.2	2026-04-12
URS00004B1671_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004B1671_9606.dbn		-5.20	ViennaRNA:2.7.2	2026-04-12
URS00004B2A47_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004B2A47_9606.dbn		-1.90	ViennaRNA:2.7.2	2026-04-12
URS00004B2CF8_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004B2CF8_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004B338E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004B338E_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004B4B85_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004B4B85_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004B6231_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004B6231_9606.dbn		-7.10	ViennaRNA:2.7.2	2026-04-12
URS00004B83FE_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004B83FE_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004B94AF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004B94AF_9606.dbn		-0.10	ViennaRNA:2.7.2	2026-04-12
URS00004B9C33_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004B9C33_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS00004BAA8A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004BAA8A_9606.dbn		-4.10	ViennaRNA:2.7.2	2026-04-12
URS00004BBEBC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004BBEBC_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004BC299_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004BC299_9606.dbn		-3.70	ViennaRNA:2.7.2	2026-04-12
URS00004BCD9C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004BCD9C_9606.dbn		-0.70	ViennaRNA:2.7.2	2026-04-12
URS00004BCE9B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004BCE9B_9606.dbn		-2.70	ViennaRNA:2.7.2	2026-04-12
URS00004BCF82_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004BCF82_9606.dbn		-2.20	ViennaRNA:2.7.2	2026-04-12
URS00004BF1DC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004BF1DC_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004C1D89_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C1D89_9606.dbn		-0.40	ViennaRNA:2.7.2	2026-04-12
URS00004C21E4_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C21E4_9606.dbn		-2.20	ViennaRNA:2.7.2	2026-04-12
URS00004C247E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C247E_9606.dbn		-2.50	ViennaRNA:2.7.2	2026-04-12
URS00004C4520_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C4520_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004C46CF_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C46CF_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004C47FB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C47FB_9606.dbn		-1.70	ViennaRNA:2.7.2	2026-04-12
URS00004C5774_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C5774_9606.dbn		-4.10	ViennaRNA:2.7.2	2026-04-12
URS00004C5EF1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C5EF1_9606.dbn		-2.10	ViennaRNA:2.7.2	2026-04-12
URS00004C689A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C689A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004C6C6F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C6C6F_9606.dbn		-0.50	ViennaRNA:2.7.2	2026-04-12
URS00004C8DD5_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C8DD5_9606.dbn		-6.30	ViennaRNA:2.7.2	2026-04-12
URS00004C9052_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004C9052_9606.dbn		-3.10	ViennaRNA:2.7.2	2026-04-12
URS00004CCA62_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004CCA62_9606.dbn		-3.90	ViennaRNA:2.7.2	2026-04-12
URS00004CCDA3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004CCDA3_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004CD06B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004CD06B_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004CD810_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004CD810_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004CFC54_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004CFC54_9606.dbn		-1.40	ViennaRNA:2.7.2	2026-04-12
URS00004D1EF6_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004D1EF6_9606.dbn		-2.90	ViennaRNA:2.7.2	2026-04-12
URS00004D5A7A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004D5A7A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004D8280_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004D8280_9606.dbn		-4.20	ViennaRNA:2.7.2	2026-04-12
URS00004D84DB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004D84DB_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS00004DA9DB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004DA9DB_9606.dbn		-0.70	ViennaRNA:2.7.2	2026-04-12
URS00004DAA89_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004DAA89_9606.dbn		-1.80	ViennaRNA:2.7.2	2026-04-12
URS00004DC583_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004DC583_9606.dbn		-2.20	ViennaRNA:2.7.2	2026-04-12
URS00004DC6A5_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004DC6A5_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004DC6C5_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004DC6C5_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004DE2FC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004DE2FC_9606.dbn		-6.40	ViennaRNA:2.7.2	2026-04-12
URS00004DEA91_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004DEA91_9606.dbn		-5.80	ViennaRNA:2.7.2	2026-04-12
URS00004DFAD6_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004DFAD6_9606.dbn		-0.90	ViennaRNA:2.7.2	2026-04-12
URS00004E008F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004E008F_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS00004E02F2_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004E02F2_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004E0808_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004E0808_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004E1410_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004E1410_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS00004E5112_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004E5112_9606.dbn		-4.70	ViennaRNA:2.7.2	2026-04-12
URS00004E57E7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004E57E7_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS00004E6C7F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004E6C7F_9606.dbn		-3.90	ViennaRNA:2.7.2	2026-04-12
URS00004E78D3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004E78D3_9606.dbn		-6.50	ViennaRNA:2.7.2	2026-04-12
URS00004E8341_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004E8341_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS00004EAB18_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004EAB18_9606.dbn		-4.30	ViennaRNA:2.7.2	2026-04-12
URS00004EAE33_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004EAE33_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004EE409_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004EE409_9606.dbn		-3.00	ViennaRNA:2.7.2	2026-04-12
URS00004F12D0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004F12D0_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004F1E01_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004F1E01_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS00004F24A9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004F24A9_9606.dbn		-0.10	ViennaRNA:2.7.2	2026-04-12
URS00004F2EB0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004F2EB0_9606.dbn		-0.40	ViennaRNA:2.7.2	2026-04-12
URS00004F4C18_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004F4C18_9606.dbn		-2.10	ViennaRNA:2.7.2	2026-04-12
URS00004F4FFB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004F4FFB_9606.dbn		-0.90	ViennaRNA:2.7.2	2026-04-12
URS00004F507C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004F507C_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS00004F77ED_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004F77ED_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS00004F859B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004F859B_9606.dbn		-0.90	ViennaRNA:2.7.2	2026-04-12
URS00004F9744_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004F9744_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004FD12F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004FD12F_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004FE139_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004FE139_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00004FF449_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004FF449_9606.dbn		-1.80	ViennaRNA:2.7.2	2026-04-12
URS00004FFC5A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00004FFC5A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000500449_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000500449_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00005030C1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005030C1_9606.dbn		-2.70	ViennaRNA:2.7.2	2026-04-12
URS00005070A9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005070A9_9606.dbn		-4.50	ViennaRNA:2.7.2	2026-04-12
URS0000507F3E_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000507F3E_9606.dbn		-2.00	ViennaRNA:2.7.2	2026-04-12
URS0000508C13_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000508C13_9606.dbn		-3.20	ViennaRNA:2.7.2	2026-04-12
URS00005092C2_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005092C2_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000509DB8_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000509DB8_9606.dbn		-2.50	ViennaRNA:2.7.2	2026-04-12
URS000050A3A3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000050A3A3_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000050B2E2_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000050B2E2_9606.dbn		-0.20	ViennaRNA:2.7.2	2026-04-12
URS000050B527_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000050B527_9606.dbn		-0.70	ViennaRNA:2.7.2	2026-04-12
URS000050C722_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000050C722_9606.dbn		-2.40	ViennaRNA:2.7.2	2026-04-12
URS000050D64A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000050D64A_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000050DE77_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000050DE77_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000050E4BA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000050E4BA_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS000050F244_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000050F244_9606.dbn		-8.90	ViennaRNA:2.7.2	2026-04-12
URS000050F899_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000050F899_9606.dbn		-0.70	ViennaRNA:2.7.2	2026-04-12
URS000050FB05_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000050FB05_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000512C88_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000512C88_9606.dbn		-2.40	ViennaRNA:2.7.2	2026-04-12
URS0000512F70_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000512F70_9606.dbn		-6.60	ViennaRNA:2.7.2	2026-04-12
URS00005140D0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005140D0_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00005165DA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005165DA_9606.dbn		-0.10	ViennaRNA:2.7.2	2026-04-12
URS0000517429_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000517429_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS00005176F0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005176F0_9606.dbn		-0.80	ViennaRNA:2.7.2	2026-04-12
URS00005186AB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005186AB_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS0000519450_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000519450_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00005194EC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005194EC_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000051D911_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000051D911_9606.dbn		-0.70	ViennaRNA:2.7.2	2026-04-12
URS000051E359_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000051E359_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS0000520927_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000520927_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS0000521626_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000521626_9606.dbn		-0.70	ViennaRNA:2.7.2	2026-04-12
URS0000521832_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000521832_9606.dbn		-8.50	ViennaRNA:2.7.2	2026-04-12
URS0000521852_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000521852_9606.dbn		-5.10	ViennaRNA:2.7.2	2026-04-12
URS00005235AA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005235AA_9606.dbn		-4.30	ViennaRNA:2.7.2	2026-04-12
URS00005237AB_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005237AB_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00005240FD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005240FD_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000527228_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000527228_9606.dbn		-2.10	ViennaRNA:2.7.2	2026-04-12
URS0000527B00_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000527B00_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000527F89_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000527F89_9606.dbn		-1.10	ViennaRNA:2.7.2	2026-04-12
URS000052829C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000052829C_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000528CBC_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000528CBC_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000528E50_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000528E50_9606.dbn		-4.30	ViennaRNA:2.7.2	2026-04-12
URS000052AB63_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000052AB63_9606.dbn		-2.90	ViennaRNA:2.7.2	2026-04-12
URS000052E1A6_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000052E1A6_9606.dbn		-1.30	ViennaRNA:2.7.2	2026-04-12
URS000052EA98_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000052EA98_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000052F380_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000052F380_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000533099_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000533099_9606.dbn		-4.10	ViennaRNA:2.7.2	2026-04-12
URS0000534224_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000534224_9606.dbn		-4.60	ViennaRNA:2.7.2	2026-04-12
URS0000534239_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000534239_9606.dbn		-2.90	ViennaRNA:2.7.2	2026-04-12
URS0000535FDD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000535FDD_9606.dbn		-1.60	ViennaRNA:2.7.2	2026-04-12
URS0000537082_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000537082_9606.dbn		-2.40	ViennaRNA:2.7.2	2026-04-12
URS0000539433_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000539433_9606.dbn		-7.40	ViennaRNA:2.7.2	2026-04-12
URS0000539562_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000539562_9606.dbn		-1.30	ViennaRNA:2.7.2	2026-04-12
URS000053966D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000053966D_9606.dbn		-5.20	ViennaRNA:2.7.2	2026-04-12
URS000053B1E8_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000053B1E8_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000053C4D7_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000053C4D7_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS000053E475_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000053E475_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00005416E3_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005416E3_9606.dbn		-1.80	ViennaRNA:2.7.2	2026-04-12
URS0000543D82_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000543D82_9606.dbn		-0.10	ViennaRNA:2.7.2	2026-04-12
URS0000544FF1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000544FF1_9606.dbn		-2.10	ViennaRNA:2.7.2	2026-04-12
URS00005452E1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005452E1_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00005455A9_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005455A9_9606.dbn		-0.60	ViennaRNA:2.7.2	2026-04-12
URS0000547F6A_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000547F6A_9606.dbn		-9.50	ViennaRNA:2.7.2	2026-04-12
URS00005485E8_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005485E8_9606.dbn		-2.90	ViennaRNA:2.7.2	2026-04-12
URS000054A671_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000054A671_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000054B69F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000054B69F_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000054D341_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000054D341_9606.dbn		-4.70	ViennaRNA:2.7.2	2026-04-12
URS000054DB95_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000054DB95_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS000054DF42_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000054DF42_9606.dbn		-3.00	ViennaRNA:2.7.2	2026-04-12
URS000054ED3F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000054ED3F_9606.dbn		-4.50	ViennaRNA:2.7.2	2026-04-12
URS0000550C66_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000550C66_9606.dbn		-1.20	ViennaRNA:2.7.2	2026-04-12
URS000055128B_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000055128B_9606.dbn		-2.30	ViennaRNA:2.7.2	2026-04-12
URS000055153D_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000055153D_9606.dbn		-0.30	ViennaRNA:2.7.2	2026-04-12
URS00005517FD_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005517FD_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000552112_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000552112_9606.dbn		-1.00	ViennaRNA:2.7.2	2026-04-12
URS0000552FF1_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000552FF1_9606.dbn		-1.50	ViennaRNA:2.7.2	2026-04-12
URS0000553F51_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000553F51_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00005540D2_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005540D2_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS00005547BA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005547BA_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000554A4F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000554A4F_9606.dbn		-1.80	ViennaRNA:2.7.2	2026-04-12
URS0000555DA6_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000555DA6_9606.dbn		-2.10	ViennaRNA:2.7.2	2026-04-12
URS00005586D0_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005586D0_9606.dbn		-4.40	ViennaRNA:2.7.2	2026-04-12
URS0000558A72_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000558A72_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS000055929F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000055929F_9606.dbn		-2.60	ViennaRNA:2.7.2	2026-04-12
URS000055AE24_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000055AE24_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000055B190_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000055B190_9606.dbn		-2.90	ViennaRNA:2.7.2	2026-04-12
URS000055BB1F_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000055BB1F_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000055BBE5_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000055BBE5_9606.dbn		-1.30	ViennaRNA:2.7.2	2026-04-12
URS000055C019_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000055C019_9606.dbn		-2.10	ViennaRNA:2.7.2	2026-04-12
URS000055E199_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000055E199_9606.dbn		-2.20	ViennaRNA:2.7.2	2026-04-12
URS000055E32C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000055E32C_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS000055E478_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000055E478_9606.dbn		-4.10	ViennaRNA:2.7.2	2026-04-12
URS00005606AA_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005606AA_9606.dbn		-0.90	ViennaRNA:2.7.2	2026-04-12
URS00005609ED_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS00005609ED_9606.dbn		-6.10	ViennaRNA:2.7.2	2026-04-12
URS000056215C_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS000056215C_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
URS0000564D66_9606	RNAfold	data/raw/rna/predicted_structures/rnafold_dbn/URS0000564D66_9606.dbn		0.00	ViennaRNA:2.7.2	2026-04-12
