rfam_id	cm_file	ga_threshold	source_version	fetch_date
RF02488	data/raw/rna/rfam/Rfam.cm.gz#RF02488	100.00	Rfam:current	2026-04-12
RF02489	data/raw/rna/rfam/Rfam.cm.gz#RF02489	100.00	Rfam:current	2026-04-12
RF02490	data/raw/rna/rfam/Rfam.cm.gz#RF02490	100.00	Rfam:current	2026-04-12
RF02491	data/raw/rna/rfam/Rfam.cm.gz#RF02491	100.00	Rfam:current	2026-04-12
RF02492	data/raw/rna/rfam/Rfam.cm.gz#RF02492	100.00	Rfam:current	2026-04-12
RF02493	data/raw/rna/rfam/Rfam.cm.gz#RF02493	100.00	Rfam:current	2026-04-12
RF02494	data/raw/rna/rfam/Rfam.cm.gz#RF02494	100.00	Rfam:current	2026-04-12
RF02495	data/raw/rna/rfam/Rfam.cm.gz#RF02495	50.00	Rfam:current	2026-04-12
RF02496	data/raw/rna/rfam/Rfam.cm.gz#RF02496	60.00	Rfam:current	2026-04-12
RF02497	data/raw/rna/rfam/Rfam.cm.gz#RF02497	60.00	Rfam:current	2026-04-12
RF02498	data/raw/rna/rfam/Rfam.cm.gz#RF02498	100.00	Rfam:current	2026-04-12
RF02499	data/raw/rna/rfam/Rfam.cm.gz#RF02499	80.00	Rfam:current	2026-04-12
RF02500	data/raw/rna/rfam/Rfam.cm.gz#RF02500	60.00	Rfam:current	2026-04-12
RF02501	data/raw/rna/rfam/Rfam.cm.gz#RF02501	45.00	Rfam:current	2026-04-12
RF02502	data/raw/rna/rfam/Rfam.cm.gz#RF02502	50.00	Rfam:current	2026-04-12
RF02503	data/raw/rna/rfam/Rfam.cm.gz#RF02503	40.00	Rfam:current	2026-04-12
RF02504	data/raw/rna/rfam/Rfam.cm.gz#RF02504	60.00	Rfam:current	2026-04-12
RF02505	data/raw/rna/rfam/Rfam.cm.gz#RF02505	100.00	Rfam:current	2026-04-12
RF02506	data/raw/rna/rfam/Rfam.cm.gz#RF02506	55.00	Rfam:current	2026-04-12
RF02507	data/raw/rna/rfam/Rfam.cm.gz#RF02507	50.00	Rfam:current	2026-04-12
RF02508	data/raw/rna/rfam/Rfam.cm.gz#RF02508	40.00	Rfam:current	2026-04-12
RF02509	data/raw/rna/rfam/Rfam.cm.gz#RF02509	36.00	Rfam:current	2026-04-12
RF02510	data/raw/rna/rfam/Rfam.cm.gz#RF02510	38.00	Rfam:current	2026-04-12
RF02511	data/raw/rna/rfam/Rfam.cm.gz#RF02511	50.00	Rfam:current	2026-04-12
RF02512	data/raw/rna/rfam/Rfam.cm.gz#RF02512	60.00	Rfam:current	2026-04-12
RF02513	data/raw/rna/rfam/Rfam.cm.gz#RF02513	80.00	Rfam:current	2026-04-12
RF02514	data/raw/rna/rfam/Rfam.cm.gz#RF02514	40.00	Rfam:current	2026-04-12
RF02515	data/raw/rna/rfam/Rfam.cm.gz#RF02515	100.00	Rfam:current	2026-04-12
RF02516	data/raw/rna/rfam/Rfam.cm.gz#RF02516	60.00	Rfam:current	2026-04-12
RF02517	data/raw/rna/rfam/Rfam.cm.gz#RF02517	50.00	Rfam:current	2026-04-12
RF02518	data/raw/rna/rfam/Rfam.cm.gz#RF02518	140.00	Rfam:current	2026-04-12
RF02519	data/raw/rna/rfam/Rfam.cm.gz#RF02519	50.00	Rfam:current	2026-04-12
RF02520	data/raw/rna/rfam/Rfam.cm.gz#RF02520	43.00	Rfam:current	2026-04-12
RF02521	data/raw/rna/rfam/Rfam.cm.gz#RF02521	80.00	Rfam:current	2026-04-12
RF02522	data/raw/rna/rfam/Rfam.cm.gz#RF02522	80.00	Rfam:current	2026-04-12
RF02523	data/raw/rna/rfam/Rfam.cm.gz#RF02523	43.00	Rfam:current	2026-04-12
RF02524	data/raw/rna/rfam/Rfam.cm.gz#RF02524	60.00	Rfam:current	2026-04-12
RF02525	data/raw/rna/rfam/Rfam.cm.gz#RF02525	100.00	Rfam:current	2026-04-12
RF02526	data/raw/rna/rfam/Rfam.cm.gz#RF02526	64.00	Rfam:current	2026-04-12
RF02527	data/raw/rna/rfam/Rfam.cm.gz#RF02527	80.00	Rfam:current	2026-04-12
RF02528	data/raw/rna/rfam/Rfam.cm.gz#RF02528	60.00	Rfam:current	2026-04-12
RF02529	data/raw/rna/rfam/Rfam.cm.gz#RF02529	80.00	Rfam:current	2026-04-12
RF02530	data/raw/rna/rfam/Rfam.cm.gz#RF02530	70.00	Rfam:current	2026-04-12
RF02531	data/raw/rna/rfam/Rfam.cm.gz#RF02531	50.00	Rfam:current	2026-04-12
RF02532	data/raw/rna/rfam/Rfam.cm.gz#RF02532	70.00	Rfam:current	2026-04-12
RF02533	data/raw/rna/rfam/Rfam.cm.gz#RF02533	55.00	Rfam:current	2026-04-12
RF02534	data/raw/rna/rfam/Rfam.cm.gz#RF02534	35.00	Rfam:current	2026-04-12
RF02535	data/raw/rna/rfam/Rfam.cm.gz#RF02535	44.00	Rfam:current	2026-04-12
RF02536	data/raw/rna/rfam/Rfam.cm.gz#RF02536	100.00	Rfam:current	2026-04-12
RF02537	data/raw/rna/rfam/Rfam.cm.gz#RF02537	80.00	Rfam:current	2026-04-12
RF02538	data/raw/rna/rfam/Rfam.cm.gz#RF02538	80.00	Rfam:current	2026-04-12
RF02539	data/raw/rna/rfam/Rfam.cm.gz#RF02539	50.00	Rfam:current	2026-04-12
RF02540	data/raw/rna/rfam/Rfam.cm.gz#RF02540	50.00	Rfam:current	2026-04-12
RF02541	data/raw/rna/rfam/Rfam.cm.gz#RF02541	50.00	Rfam:current	2026-04-12
RF02542	data/raw/rna/rfam/Rfam.cm.gz#RF02542	50.00	Rfam:current	2026-04-12
RF02543	data/raw/rna/rfam/Rfam.cm.gz#RF02543	50.00	Rfam:current	2026-04-12
RF02544	data/raw/rna/rfam/Rfam.cm.gz#RF02544	65.00	Rfam:current	2026-04-12
RF02545	data/raw/rna/rfam/Rfam.cm.gz#RF02545	60.00	Rfam:current	2026-04-12
RF02546	data/raw/rna/rfam/Rfam.cm.gz#RF02546	60.00	Rfam:current	2026-04-12
RF02547	data/raw/rna/rfam/Rfam.cm.gz#RF02547	39.00	Rfam:current	2026-04-12
RF02548	data/raw/rna/rfam/Rfam.cm.gz#RF02548	46.00	Rfam:current	2026-04-12
RF02550	data/raw/rna/rfam/Rfam.cm.gz#RF02550	153.00	Rfam:current	2026-04-12
RF02551	data/raw/rna/rfam/Rfam.cm.gz#RF02551	56.00	Rfam:current	2026-04-12
RF02552	data/raw/rna/rfam/Rfam.cm.gz#RF02552	60.00	Rfam:current	2026-04-12
RF02553	data/raw/rna/rfam/Rfam.cm.gz#RF02553	69.00	Rfam:current	2026-04-12
RF02554	data/raw/rna/rfam/Rfam.cm.gz#RF02554	99.00	Rfam:current	2026-04-12
RF02555	data/raw/rna/rfam/Rfam.cm.gz#RF02555	90.00	Rfam:current	2026-04-12
RF02556	data/raw/rna/rfam/Rfam.cm.gz#RF02556	98.00	Rfam:current	2026-04-12
RF02557	data/raw/rna/rfam/Rfam.cm.gz#RF02557	146.00	Rfam:current	2026-04-12
RF02558	data/raw/rna/rfam/Rfam.cm.gz#RF02558	300.00	Rfam:current	2026-04-12
RF02559	data/raw/rna/rfam/Rfam.cm.gz#RF02559	243.00	Rfam:current	2026-04-12
RF02560	data/raw/rna/rfam/Rfam.cm.gz#RF02560	279.00	Rfam:current	2026-04-12
RF02561	data/raw/rna/rfam/Rfam.cm.gz#RF02561	195.00	Rfam:current	2026-04-12
RF02562	data/raw/rna/rfam/Rfam.cm.gz#RF02562	172.00	Rfam:current	2026-04-12
RF02563	data/raw/rna/rfam/Rfam.cm.gz#RF02563	101.00	Rfam:current	2026-04-12
RF02564	data/raw/rna/rfam/Rfam.cm.gz#RF02564	59.50	Rfam:current	2026-04-12
RF02565	data/raw/rna/rfam/Rfam.cm.gz#RF02565	97.00	Rfam:current	2026-04-12
RF02566	data/raw/rna/rfam/Rfam.cm.gz#RF02566	162.00	Rfam:current	2026-04-12
RF02567	data/raw/rna/rfam/Rfam.cm.gz#RF02567	45.00	Rfam:current	2026-04-12
RF02568	data/raw/rna/rfam/Rfam.cm.gz#RF02568	100.00	Rfam:current	2026-04-12
RF02569	data/raw/rna/rfam/Rfam.cm.gz#RF02569	76.00	Rfam:current	2026-04-12
RF02570	data/raw/rna/rfam/Rfam.cm.gz#RF02570	112.00	Rfam:current	2026-04-12
RF02571	data/raw/rna/rfam/Rfam.cm.gz#RF02571	380.00	Rfam:current	2026-04-12
RF02572	data/raw/rna/rfam/Rfam.cm.gz#RF02572	93.00	Rfam:current	2026-04-12
RF02573	data/raw/rna/rfam/Rfam.cm.gz#RF02573	127.00	Rfam:current	2026-04-12
RF02574	data/raw/rna/rfam/Rfam.cm.gz#RF02574	97.00	Rfam:current	2026-04-12
RF02575	data/raw/rna/rfam/Rfam.cm.gz#RF02575	62.00	Rfam:current	2026-04-12
RF02576	data/raw/rna/rfam/Rfam.cm.gz#RF02576	235.00	Rfam:current	2026-04-12
RF02577	data/raw/rna/rfam/Rfam.cm.gz#RF02577	50.00	Rfam:current	2026-04-12
RF02578	data/raw/rna/rfam/Rfam.cm.gz#RF02578	63.00	Rfam:current	2026-04-12
RF02579	data/raw/rna/rfam/Rfam.cm.gz#RF02579	141.00	Rfam:current	2026-04-12
RF02580	data/raw/rna/rfam/Rfam.cm.gz#RF02580	50.00	Rfam:current	2026-04-12
RF02581	data/raw/rna/rfam/Rfam.cm.gz#RF02581	98.00	Rfam:current	2026-04-12
RF02582	data/raw/rna/rfam/Rfam.cm.gz#RF02582	109.00	Rfam:current	2026-04-12
RF02583	data/raw/rna/rfam/Rfam.cm.gz#RF02583	166.00	Rfam:current	2026-04-12
RF02584	data/raw/rna/rfam/Rfam.cm.gz#RF02584	49.00	Rfam:current	2026-04-12
RF02589	data/raw/rna/rfam/Rfam.cm.gz#RF02589	67.00	Rfam:current	2026-04-12
RF02590	data/raw/rna/rfam/Rfam.cm.gz#RF02590	208.00	Rfam:current	2026-04-12
RF02591	data/raw/rna/rfam/Rfam.cm.gz#RF02591	64.00	Rfam:current	2026-04-12
RF02592	data/raw/rna/rfam/Rfam.cm.gz#RF02592	47.00	Rfam:current	2026-04-12
RF02593	data/raw/rna/rfam/Rfam.cm.gz#RF02593	61.00	Rfam:current	2026-04-12
RF02594	data/raw/rna/rfam/Rfam.cm.gz#RF02594	90.00	Rfam:current	2026-04-12
RF02595	data/raw/rna/rfam/Rfam.cm.gz#RF02595	58.00	Rfam:current	2026-04-12
RF02596	data/raw/rna/rfam/Rfam.cm.gz#RF02596	35.70	Rfam:current	2026-04-12
RF02597	data/raw/rna/rfam/Rfam.cm.gz#RF02597	58.00	Rfam:current	2026-04-12
RF02598	data/raw/rna/rfam/Rfam.cm.gz#RF02598	41.80	Rfam:current	2026-04-12
RF02599	data/raw/rna/rfam/Rfam.cm.gz#RF02599	398.00	Rfam:current	2026-04-12
RF02600	data/raw/rna/rfam/Rfam.cm.gz#RF02600	59.80	Rfam:current	2026-04-12
RF02601	data/raw/rna/rfam/Rfam.cm.gz#RF02601	229.00	Rfam:current	2026-04-12
RF02602	data/raw/rna/rfam/Rfam.cm.gz#RF02602	270.00	Rfam:current	2026-04-12
RF02603	data/raw/rna/rfam/Rfam.cm.gz#RF02603	218.00	Rfam:current	2026-04-12
RF02604	data/raw/rna/rfam/Rfam.cm.gz#RF02604	137.00	Rfam:current	2026-04-12
RF02605	data/raw/rna/rfam/Rfam.cm.gz#RF02605	64.00	Rfam:current	2026-04-12
RF02606	data/raw/rna/rfam/Rfam.cm.gz#RF02606	50.00	Rfam:current	2026-04-12
RF02607	data/raw/rna/rfam/Rfam.cm.gz#RF02607	47.00	Rfam:current	2026-04-12
RF02608	data/raw/rna/rfam/Rfam.cm.gz#RF02608	158.00	Rfam:current	2026-04-12
RF02609	data/raw/rna/rfam/Rfam.cm.gz#RF02609	191.00	Rfam:current	2026-04-12
RF02610	data/raw/rna/rfam/Rfam.cm.gz#RF02610	382.00	Rfam:current	2026-04-12
RF02611	data/raw/rna/rfam/Rfam.cm.gz#RF02611	627.00	Rfam:current	2026-04-12
RF02612	data/raw/rna/rfam/Rfam.cm.gz#RF02612	216.00	Rfam:current	2026-04-12
RF02613	data/raw/rna/rfam/Rfam.cm.gz#RF02613	191.00	Rfam:current	2026-04-12
RF02614	data/raw/rna/rfam/Rfam.cm.gz#RF02614	241.00	Rfam:current	2026-04-12
RF02615	data/raw/rna/rfam/Rfam.cm.gz#RF02615	155.00	Rfam:current	2026-04-12
RF02616	data/raw/rna/rfam/Rfam.cm.gz#RF02616	72.00	Rfam:current	2026-04-12
RF02617	data/raw/rna/rfam/Rfam.cm.gz#RF02617	56.00	Rfam:current	2026-04-12
RF02618	data/raw/rna/rfam/Rfam.cm.gz#RF02618	48.00	Rfam:current	2026-04-12
RF02619	data/raw/rna/rfam/Rfam.cm.gz#RF02619	115.00	Rfam:current	2026-04-12
RF02620	data/raw/rna/rfam/Rfam.cm.gz#RF02620	115.00	Rfam:current	2026-04-12
RF02621	data/raw/rna/rfam/Rfam.cm.gz#RF02621	114.00	Rfam:current	2026-04-12
RF02622	data/raw/rna/rfam/Rfam.cm.gz#RF02622	114.00	Rfam:current	2026-04-12
RF02623	data/raw/rna/rfam/Rfam.cm.gz#RF02623	126.00	Rfam:current	2026-04-12
RF02624	data/raw/rna/rfam/Rfam.cm.gz#RF02624	73.00	Rfam:current	2026-04-12
RF02625	data/raw/rna/rfam/Rfam.cm.gz#RF02625	65.30	Rfam:current	2026-04-12
RF02626	data/raw/rna/rfam/Rfam.cm.gz#RF02626	49.00	Rfam:current	2026-04-12
RF02627	data/raw/rna/rfam/Rfam.cm.gz#RF02627	820.00	Rfam:current	2026-04-12
RF02628	data/raw/rna/rfam/Rfam.cm.gz#RF02628	56.40	Rfam:current	2026-04-12
RF02629	data/raw/rna/rfam/Rfam.cm.gz#RF02629	57.00	Rfam:current	2026-04-12
RF02630	data/raw/rna/rfam/Rfam.cm.gz#RF02630	70.00	Rfam:current	2026-04-12
RF02631	data/raw/rna/rfam/Rfam.cm.gz#RF02631	52.00	Rfam:current	2026-04-12
RF02632	data/raw/rna/rfam/Rfam.cm.gz#RF02632	108.00	Rfam:current	2026-04-12
RF02633	data/raw/rna/rfam/Rfam.cm.gz#RF02633	102.00	Rfam:current	2026-04-12
RF02634	data/raw/rna/rfam/Rfam.cm.gz#RF02634	100.00	Rfam:current	2026-04-12
RF02635	data/raw/rna/rfam/Rfam.cm.gz#RF02635	442.00	Rfam:current	2026-04-12
RF02636	data/raw/rna/rfam/Rfam.cm.gz#RF02636	730.00	Rfam:current	2026-04-12
RF02637	data/raw/rna/rfam/Rfam.cm.gz#RF02637	440.00	Rfam:current	2026-04-12
RF02638	data/raw/rna/rfam/Rfam.cm.gz#RF02638	219.00	Rfam:current	2026-04-12
RF02639	data/raw/rna/rfam/Rfam.cm.gz#RF02639	533.00	Rfam:current	2026-04-12
RF02640	data/raw/rna/rfam/Rfam.cm.gz#RF02640	54.80	Rfam:current	2026-04-12
RF02641	data/raw/rna/rfam/Rfam.cm.gz#RF02641	65.00	Rfam:current	2026-04-12
RF02642	data/raw/rna/rfam/Rfam.cm.gz#RF02642	178.00	Rfam:current	2026-04-12
RF02643	data/raw/rna/rfam/Rfam.cm.gz#RF02643	91.00	Rfam:current	2026-04-12
RF02644	data/raw/rna/rfam/Rfam.cm.gz#RF02644	65.00	Rfam:current	2026-04-12
RF02645	data/raw/rna/rfam/Rfam.cm.gz#RF02645	50.00	Rfam:current	2026-04-12
RF02646	data/raw/rna/rfam/Rfam.cm.gz#RF02646	58.00	Rfam:current	2026-04-12
RF02647	data/raw/rna/rfam/Rfam.cm.gz#RF02647	56.00	Rfam:current	2026-04-12
RF02648	data/raw/rna/rfam/Rfam.cm.gz#RF02648	50.00	Rfam:current	2026-04-12
RF02649	data/raw/rna/rfam/Rfam.cm.gz#RF02649	108.00	Rfam:current	2026-04-12
RF02650	data/raw/rna/rfam/Rfam.cm.gz#RF02650	76.00	Rfam:current	2026-04-12
RF02651	data/raw/rna/rfam/Rfam.cm.gz#RF02651	111.00	Rfam:current	2026-04-12
RF02652	data/raw/rna/rfam/Rfam.cm.gz#RF02652	59.00	Rfam:current	2026-04-12
RF02653	data/raw/rna/rfam/Rfam.cm.gz#RF02653	176.00	Rfam:current	2026-04-12
RF02654	data/raw/rna/rfam/Rfam.cm.gz#RF02654	56.00	Rfam:current	2026-04-12
RF02655	data/raw/rna/rfam/Rfam.cm.gz#RF02655	291.00	Rfam:current	2026-04-12
RF02656	data/raw/rna/rfam/Rfam.cm.gz#RF02656	88.00	Rfam:current	2026-04-12
RF02657	data/raw/rna/rfam/Rfam.cm.gz#RF02657	61.00	Rfam:current	2026-04-12
RF02658	data/raw/rna/rfam/Rfam.cm.gz#RF02658	688.00	Rfam:current	2026-04-12
RF02659	data/raw/rna/rfam/Rfam.cm.gz#RF02659	209.00	Rfam:current	2026-04-12
RF02660	data/raw/rna/rfam/Rfam.cm.gz#RF02660	369.00	Rfam:current	2026-04-12
RF02661	data/raw/rna/rfam/Rfam.cm.gz#RF02661	88.00	Rfam:current	2026-04-12
RF02662	data/raw/rna/rfam/Rfam.cm.gz#RF02662	61.00	Rfam:current	2026-04-12
RF02663	data/raw/rna/rfam/Rfam.cm.gz#RF02663	54.00	Rfam:current	2026-04-12
RF02664	data/raw/rna/rfam/Rfam.cm.gz#RF02664	191.00	Rfam:current	2026-04-12
RF02665	data/raw/rna/rfam/Rfam.cm.gz#RF02665	72.00	Rfam:current	2026-04-12
RF02666	data/raw/rna/rfam/Rfam.cm.gz#RF02666	89.00	Rfam:current	2026-04-12
RF02667	data/raw/rna/rfam/Rfam.cm.gz#RF02667	88.00	Rfam:current	2026-04-12
RF02668	data/raw/rna/rfam/Rfam.cm.gz#RF02668	55.00	Rfam:current	2026-04-12
RF02669	data/raw/rna/rfam/Rfam.cm.gz#RF02669	48.00	Rfam:current	2026-04-12
RF02670	data/raw/rna/rfam/Rfam.cm.gz#RF02670	61.00	Rfam:current	2026-04-12
RF02671	data/raw/rna/rfam/Rfam.cm.gz#RF02671	428.00	Rfam:current	2026-04-12
RF02672	data/raw/rna/rfam/Rfam.cm.gz#RF02672	80.00	Rfam:current	2026-04-12
RF02673	data/raw/rna/rfam/Rfam.cm.gz#RF02673	41.00	Rfam:current	2026-04-12
RF02674	data/raw/rna/rfam/Rfam.cm.gz#RF02674	52.00	Rfam:current	2026-04-12
RF02675	data/raw/rna/rfam/Rfam.cm.gz#RF02675	196.00	Rfam:current	2026-04-12
RF02676	data/raw/rna/rfam/Rfam.cm.gz#RF02676	102.00	Rfam:current	2026-04-12
RF02677	data/raw/rna/rfam/Rfam.cm.gz#RF02677	40.00	Rfam:current	2026-04-12
RF02678	data/raw/rna/rfam/Rfam.cm.gz#RF02678	51.00	Rfam:current	2026-04-12
RF02679	data/raw/rna/rfam/Rfam.cm.gz#RF02679	34.50	Rfam:current	2026-04-12
RF02680	data/raw/rna/rfam/Rfam.cm.gz#RF02680	63.00	Rfam:current	2026-04-12
RF02681	data/raw/rna/rfam/Rfam.cm.gz#RF02681	34.00	Rfam:current	2026-04-12
RF02682	data/raw/rna/rfam/Rfam.cm.gz#RF02682	44.00	Rfam:current	2026-04-12
RF02683	data/raw/rna/rfam/Rfam.cm.gz#RF02683	37.00	Rfam:current	2026-04-12
RF02684	data/raw/rna/rfam/Rfam.cm.gz#RF02684	37.60	Rfam:current	2026-04-12
RF02685	data/raw/rna/rfam/Rfam.cm.gz#RF02685	50.00	Rfam:current	2026-04-12
RF02686	data/raw/rna/rfam/Rfam.cm.gz#RF02686	170.00	Rfam:current	2026-04-12
RF02687	data/raw/rna/rfam/Rfam.cm.gz#RF02687	86.70	Rfam:current	2026-04-12
RF02688	data/raw/rna/rfam/Rfam.cm.gz#RF02688	80.00	Rfam:current	2026-04-12
RF02689	data/raw/rna/rfam/Rfam.cm.gz#RF02689	74.00	Rfam:current	2026-04-12
RF02690	data/raw/rna/rfam/Rfam.cm.gz#RF02690	74.00	Rfam:current	2026-04-12
RF02691	data/raw/rna/rfam/Rfam.cm.gz#RF02691	153.00	Rfam:current	2026-04-12
RF02692	data/raw/rna/rfam/Rfam.cm.gz#RF02692	77.00	Rfam:current	2026-04-12
RF02693	data/raw/rna/rfam/Rfam.cm.gz#RF02693	85.00	Rfam:current	2026-04-12
RF02694	data/raw/rna/rfam/Rfam.cm.gz#RF02694	170.00	Rfam:current	2026-04-12
RF02695	data/raw/rna/rfam/Rfam.cm.gz#RF02695	76.90	Rfam:current	2026-04-12
RF02696	data/raw/rna/rfam/Rfam.cm.gz#RF02696	186.00	Rfam:current	2026-04-12
RF02697	data/raw/rna/rfam/Rfam.cm.gz#RF02697	113.00	Rfam:current	2026-04-12
RF02698	data/raw/rna/rfam/Rfam.cm.gz#RF02698	154.00	Rfam:current	2026-04-12
RF02699	data/raw/rna/rfam/Rfam.cm.gz#RF02699	88.00	Rfam:current	2026-04-12
RF02700	data/raw/rna/rfam/Rfam.cm.gz#RF02700	52.00	Rfam:current	2026-04-12
RF02701	data/raw/rna/rfam/Rfam.cm.gz#RF02701	42.00	Rfam:current	2026-04-12
RF02702	data/raw/rna/rfam/Rfam.cm.gz#RF02702	56.00	Rfam:current	2026-04-12
RF02703	data/raw/rna/rfam/Rfam.cm.gz#RF02703	63.00	Rfam:current	2026-04-12
RF02704	data/raw/rna/rfam/Rfam.cm.gz#RF02704	169.00	Rfam:current	2026-04-12
RF02705	data/raw/rna/rfam/Rfam.cm.gz#RF02705	64.00	Rfam:current	2026-04-12
RF02706	data/raw/rna/rfam/Rfam.cm.gz#RF02706	86.00	Rfam:current	2026-04-12
RF02707	data/raw/rna/rfam/Rfam.cm.gz#RF02707	105.00	Rfam:current	2026-04-12
RF02708	data/raw/rna/rfam/Rfam.cm.gz#RF02708	186.00	Rfam:current	2026-04-12
RF02709	data/raw/rna/rfam/Rfam.cm.gz#RF02709	298.00	Rfam:current	2026-04-12
RF02710	data/raw/rna/rfam/Rfam.cm.gz#RF02710	101.00	Rfam:current	2026-04-12
RF02711	data/raw/rna/rfam/Rfam.cm.gz#RF02711	55.00	Rfam:current	2026-04-12
RF02712	data/raw/rna/rfam/Rfam.cm.gz#RF02712	200.00	Rfam:current	2026-04-12
RF02713	data/raw/rna/rfam/Rfam.cm.gz#RF02713	56.00	Rfam:current	2026-04-12
RF02714	data/raw/rna/rfam/Rfam.cm.gz#RF02714	136.00	Rfam:current	2026-04-12
RF02715	data/raw/rna/rfam/Rfam.cm.gz#RF02715	94.00	Rfam:current	2026-04-12
RF02716	data/raw/rna/rfam/Rfam.cm.gz#RF02716	88.00	Rfam:current	2026-04-12
RF02717	data/raw/rna/rfam/Rfam.cm.gz#RF02717	103.00	Rfam:current	2026-04-12
RF02718	data/raw/rna/rfam/Rfam.cm.gz#RF02718	62.00	Rfam:current	2026-04-12
RF02719	data/raw/rna/rfam/Rfam.cm.gz#RF02719	127.00	Rfam:current	2026-04-12
RF02720	data/raw/rna/rfam/Rfam.cm.gz#RF02720	113.00	Rfam:current	2026-04-12
RF02721	data/raw/rna/rfam/Rfam.cm.gz#RF02721	37.00	Rfam:current	2026-04-12
RF02722	data/raw/rna/rfam/Rfam.cm.gz#RF02722	91.00	Rfam:current	2026-04-12
RF02723	data/raw/rna/rfam/Rfam.cm.gz#RF02723	64.00	Rfam:current	2026-04-12
RF02724	data/raw/rna/rfam/Rfam.cm.gz#RF02724	50.00	Rfam:current	2026-04-12
RF02725	data/raw/rna/rfam/Rfam.cm.gz#RF02725	52.00	Rfam:current	2026-04-12
RF02726	data/raw/rna/rfam/Rfam.cm.gz#RF02726	50.00	Rfam:current	2026-04-12
RF02727	data/raw/rna/rfam/Rfam.cm.gz#RF02727	82.00	Rfam:current	2026-04-12
RF02728	data/raw/rna/rfam/Rfam.cm.gz#RF02728	77.00	Rfam:current	2026-04-12
RF02729	data/raw/rna/rfam/Rfam.cm.gz#RF02729	111.00	Rfam:current	2026-04-12
RF02730	data/raw/rna/rfam/Rfam.cm.gz#RF02730	49.00	Rfam:current	2026-04-12
RF02731	data/raw/rna/rfam/Rfam.cm.gz#RF02731	44.00	Rfam:current	2026-04-12
RF02732	data/raw/rna/rfam/Rfam.cm.gz#RF02732	81.00	Rfam:current	2026-04-12
RF02733	data/raw/rna/rfam/Rfam.cm.gz#RF02733	81.00	Rfam:current	2026-04-12
RF02734	data/raw/rna/rfam/Rfam.cm.gz#RF02734	163.00	Rfam:current	2026-04-12
RF02735	data/raw/rna/rfam/Rfam.cm.gz#RF02735	50.00	Rfam:current	2026-04-12
RF02736	data/raw/rna/rfam/Rfam.cm.gz#RF02736	91.30	Rfam:current	2026-04-12
RF02737	data/raw/rna/rfam/Rfam.cm.gz#RF02737	242.00	Rfam:current	2026-04-12
RF02738	data/raw/rna/rfam/Rfam.cm.gz#RF02738	246.00	Rfam:current	2026-04-12
RF02739	data/raw/rna/rfam/Rfam.cm.gz#RF02739	535.00	Rfam:current	2026-04-12
RF02740	data/raw/rna/rfam/Rfam.cm.gz#RF02740	79.00	Rfam:current	2026-04-12
RF02741	data/raw/rna/rfam/Rfam.cm.gz#RF02741	178.00	Rfam:current	2026-04-12
RF02742	data/raw/rna/rfam/Rfam.cm.gz#RF02742	289.00	Rfam:current	2026-04-12
RF02743	data/raw/rna/rfam/Rfam.cm.gz#RF02743	74.00	Rfam:current	2026-04-12
RF02744	data/raw/rna/rfam/Rfam.cm.gz#RF02744	88.00	Rfam:current	2026-04-12
RF02745	data/raw/rna/rfam/Rfam.cm.gz#RF02745	229.00	Rfam:current	2026-04-12
RF02746	data/raw/rna/rfam/Rfam.cm.gz#RF02746	111.00	Rfam:current	2026-04-12
RF02747	data/raw/rna/rfam/Rfam.cm.gz#RF02747	134.00	Rfam:current	2026-04-12
RF02748	data/raw/rna/rfam/Rfam.cm.gz#RF02748	66.00	Rfam:current	2026-04-12
RF02749	data/raw/rna/rfam/Rfam.cm.gz#RF02749	290.80	Rfam:current	2026-04-12
RF02750	data/raw/rna/rfam/Rfam.cm.gz#RF02750	37.00	Rfam:current	2026-04-12
RF02751	data/raw/rna/rfam/Rfam.cm.gz#RF02751	37.60	Rfam:current	2026-04-12
RF02752	data/raw/rna/rfam/Rfam.cm.gz#RF02752	43.00	Rfam:current	2026-04-12
RF02753	data/raw/rna/rfam/Rfam.cm.gz#RF02753	90.00	Rfam:current	2026-04-12
RF02754	data/raw/rna/rfam/Rfam.cm.gz#RF02754	86.00	Rfam:current	2026-04-12
RF02755	data/raw/rna/rfam/Rfam.cm.gz#RF02755	62.00	Rfam:current	2026-04-12
RF02756	data/raw/rna/rfam/Rfam.cm.gz#RF02756	62.00	Rfam:current	2026-04-12
RF02757	data/raw/rna/rfam/Rfam.cm.gz#RF02757	138.00	Rfam:current	2026-04-12
RF02758	data/raw/rna/rfam/Rfam.cm.gz#RF02758	85.00	Rfam:current	2026-04-12
RF02759	data/raw/rna/rfam/Rfam.cm.gz#RF02759	76.00	Rfam:current	2026-04-12
RF02760	data/raw/rna/rfam/Rfam.cm.gz#RF02760	233.00	Rfam:current	2026-04-12
RF02761	data/raw/rna/rfam/Rfam.cm.gz#RF02761	95.00	Rfam:current	2026-04-12
RF02762	data/raw/rna/rfam/Rfam.cm.gz#RF02762	125.00	Rfam:current	2026-04-12
RF02763	data/raw/rna/rfam/Rfam.cm.gz#RF02763	376.00	Rfam:current	2026-04-12
RF02764	data/raw/rna/rfam/Rfam.cm.gz#RF02764	66.00	Rfam:current	2026-04-12
RF02765	data/raw/rna/rfam/Rfam.cm.gz#RF02765	59.00	Rfam:current	2026-04-12
